timestamp,dpid,eth_src,eth_dst,eth_type,ip_src,ip_dst,ip_proto,tcp_src_port,tcp_dst_port,udp_src_port,udp_dst_port,tcp_flags,arp_opcode,arp_spa,arp_tpa,arp_sha,duration_sec,duration_nsec,idle_timeout,hard_timeout,packet_count,byte_count,packet_count_per_second,byte_count_per_second,avg_packet_size,flow_count_per_dpid,label
2026-09-04T09:26:23.221864,1,00:00:00:00:00:0f,00:00:00:00:00:09,2054,,,,,,,,,2,10.0.0.15,10.0.0.9,00:00:00:00:00:0f,2,145000000,3,10,0,0,0.0,0.0,0,20,scanning
2026-09-04T09:26:23.221879,1,00:00:00:00:00:0f,00:00:00:00:00:0a,2054,,,,,,,,,2,10.0.0.15,10.0.0.10,00:00:00:00:00:0f,2,143000000,3,10,0,0,0.0,0.0,0,20,scanning
2026-09-04T09:26:23.221891,1,00:00:00:00:00:0c,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.12,10.0.0.15,00:00:00:00:00:0c,1,752000000,3,10,1,42,0.57,23.97,42.0,20,scanning
2026-09-04T09:26:23.221907,1,00:00:00:00:00:0b,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.11,10.0.0.15,00:00:00:00:00:0b,1,746000000,3,10,1,42,0.57,24.05,42.0,20,scanning
2026-09-04T09:26:23.221921,1,00:00:00:00:00:0f,00:00:00:00:00:0c,2054,,,,,,,,,1,10.0.0.15,10.0.0.12,00:00:00:00:00:0f,1,746000000,3,10,1,42,0.57,24.05,42.0,20,scanning
2026-09-04T09:26:23.221934,1,00:00:00:00:00:0f,00:00:00:00:00:0c,2054,,,,,,,,,2,10.0.0.15,10.0.0.12,00:00:00:00:00:0f,1,610000000,3,10,1,42,0.62,26.09,42.0,20,scanning
2026-09-04T09:26:23.221947,1,00:00:00:00:00:0f,00:00:00:00:00:0b,2054,,,,,,,,,2,10.0.0.15,10.0.0.11,00:00:00:00:00:0f,1,610000000,3,10,1,42,0.62,26.09,42.0,20,scanning
2026-09-04T09:26:23.221959,1,00:00:00:00:00:0c,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.12,10.0.0.15,00:00:00:00:00:0c,1,610000000,3,10,1,42,0.62,26.09,42.0,20,scanning
2026-09-04T09:26:23.221973,1,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,3,445000000,3,10,4531,244674,1276.41,68926.2,54.0,20,scanning
2026-09-04T09:26:23.222152,5,00:00:00:00:00:08,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.8,10.0.0.15,00:00:00:00:00:08,2,735000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222169,5,00:00:00:00:00:07,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.7,10.0.0.15,00:00:00:00:00:07,2,735000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222182,5,00:00:00:00:00:0f,00:00:00:00:00:08,2054,,,,,,,,,2,10.0.0.15,10.0.0.8,00:00:00:00:00:0f,2,717000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222194,5,00:00:00:00:00:0f,00:00:00:00:00:07,2054,,,,,,,,,2,10.0.0.15,10.0.0.7,00:00:00:00:00:0f,2,717000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222206,5,00:00:00:00:00:09,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.9,10.0.0.15,00:00:00:00:00:09,2,598000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222218,5,00:00:00:00:00:08,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.8,10.0.0.15,00:00:00:00:00:08,2,598000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222232,5,00:00:00:00:00:09,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.9,10.0.0.15,00:00:00:00:00:09,2,200000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222245,5,00:00:00:00:00:0a,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.10,10.0.0.15,00:00:00:00:00:0a,2,200000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222257,5,00:00:00:00:00:0f,00:00:00:00:00:09,2054,,,,,,,,,2,10.0.0.15,10.0.0.9,00:00:00:00:00:0f,2,166000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222269,5,00:00:00:00:00:0f,00:00:00:00:00:0a,2054,,,,,,,,,2,10.0.0.15,10.0.0.10,00:00:00:00:00:0f,2,166000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222281,5,00:00:00:00:00:0a,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.10,10.0.0.15,00:00:00:00:00:0a,2,126000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222293,5,00:00:00:00:00:0b,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.11,10.0.0.15,00:00:00:00:00:0b,2,126000000,3,10,0,0,0.0,0.0,0,28,scanning
2026-09-04T09:26:23.222305,5,00:00:00:00:00:0d,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.13,10.0.0.15,00:00:00:00:00:0d,1,771000000,3,10,2,84,1.13,47.43,42.0,28,scanning
2026-09-04T09:26:23.222319,5,00:00:00:00:00:0f,00:00:00:00:00:0d,2054,,,,,,,,,1,10.0.0.15,10.0.0.13,00:00:00:00:00:0f,1,771000000,3,10,2,84,1.13,47.43,42.0,28,scanning
2026-09-04T09:26:23.222332,5,00:00:00:00:00:0f,00:00:00:00:00:0d,2054,,,,,,,,,2,10.0.0.15,10.0.0.13,00:00:00:00:00:0f,1,746000000,3,10,1,42,0.57,24.05,42.0,28,scanning
2026-09-04T09:26:23.222345,5,00:00:00:00:00:0d,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.13,10.0.0.15,00:00:00:00:00:0d,1,746000000,3,10,1,42,0.57,24.05,42.0,28,scanning
2026-09-04T09:26:23.222358,5,00:00:00:00:00:0c,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.12,10.0.0.15,00:00:00:00:00:0c,1,737000000,3,10,1,42,0.58,24.18,42.0,28,scanning
2026-09-04T09:26:23.222371,5,00:00:00:00:00:0b,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.11,10.0.0.15,00:00:00:00:00:0b,1,730000000,3,10,1,42,0.58,24.28,42.0,28,scanning
2026-09-04T09:26:23.222384,5,00:00:00:00:00:0f,00:00:00:00:00:0c,2054,,,,,,,,,2,10.0.0.15,10.0.0.12,00:00:00:00:00:0f,1,721000000,3,10,1,42,0.58,24.4,42.0,28,scanning
2026-09-04T09:26:23.222397,5,00:00:00:00:00:0f,00:00:00:00:00:0b,2054,,,,,,,,,2,10.0.0.15,10.0.0.11,00:00:00:00:00:0f,1,705000000,3,10,1,42,0.59,24.63,42.0,28,scanning
2026-09-04T09:26:23.222410,5,00:00:00:00:00:0c,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.12,10.0.0.15,00:00:00:00:00:0c,1,574000000,3,10,1,42,0.64,26.68,42.0,28,scanning
2026-09-04T09:26:23.222422,5,00:00:00:00:00:10,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.16,10.0.0.15,00:00:00:00:00:10,1,239000000,3,10,1,42,0.81,33.9,42.0,28,scanning
2026-09-04T09:26:23.222435,5,00:00:00:00:00:0e,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.14,10.0.0.15,00:00:00:00:00:0e,1,239000000,3,10,1,42,0.81,33.9,42.0,28,scanning
2026-09-04T09:26:23.222447,5,00:00:00:00:00:10,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.16,10.0.0.15,00:00:00:00:00:10,1,175000000,3,10,1,42,0.85,35.74,42.0,28,scanning
2026-09-04T09:26:23.222467,5,00:00:00:00:00:0e,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.14,10.0.0.15,00:00:00:00:00:0e,1,175000000,3,10,1,42,0.85,35.74,42.0,28,scanning
2026-09-04T09:26:23.222480,5,00:00:00:00:00:0f,00:00:00:00:00:10,2054,,,,,,,,,2,10.0.0.15,10.0.0.16,00:00:00:00:00:0f,1,169000000,3,10,1,42,0.86,35.93,42.0,28,scanning
2026-09-04T09:26:23.222493,5,00:00:00:00:00:0f,00:00:00:00:00:0e,2054,,,,,,,,,2,10.0.0.15,10.0.0.14,00:00:00:00:00:0f,1,169000000,3,10,1,42,0.86,35.93,42.0,28,scanning
2026-09-04T09:26:23.222508,5,00:00:00:00:00:03,00:00:00:00:00:0e,2048,10.0.0.3,10.0.0.14,6,53,5100,,,20,,,,,1,163000000,3,10,1735,93690,1491.83,80558.9,54.0,28,scanning
2026-09-04T09:26:23.225559,4,00:00:00:00:00:09,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.9,10.0.0.15,00:00:00:00:00:09,2,717000000,3,10,0,0,0.0,0.0,0,14,scanning
2026-09-04T09:26:23.225578,4,00:00:00:00:00:09,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.9,10.0.0.15,00:00:00:00:00:09,2,292000000,3,10,0,0,0.0,0.0,0,14,scanning
2026-09-04T09:26:23.225592,4,00:00:00:00:00:0a,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.10,10.0.0.15,00:00:00:00:00:0a,2,292000000,3,10,0,0,0.0,0.0,0,14,scanning
2026-09-04T09:26:23.225605,4,00:00:00:00:00:0f,00:00:00:00:00:0a,2054,,,,,,,,,1,10.0.0.15,10.0.0.10,00:00:00:00:00:0f,2,200000000,3,10,0,0,0.0,0.0,0,14,scanning
2026-09-04T09:26:23.225617,4,00:00:00:00:00:0a,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.10,10.0.0.15,00:00:00:00:00:0a,2,167000000,3,10,0,0,0.0,0.0,0,14,scanning
2026-09-04T09:26:23.225629,4,00:00:00:00:00:0b,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.11,10.0.0.15,00:00:00:00:00:0b,2,167000000,3,10,0,0,0.0,0.0,0,14,scanning
2026-09-04T09:26:23.225641,4,00:00:00:00:00:0f,00:00:00:00:00:09,2054,,,,,,,,,2,10.0.0.15,10.0.0.9,00:00:00:00:00:0f,2,126000000,3,10,0,0,0.0,0.0,0,14,scanning
2026-09-04T09:26:23.225656,4,00:00:00:00:00:0f,00:00:00:00:00:0a,2054,,,,,,,,,2,10.0.0.15,10.0.0.10,00:00:00:00:00:0f,2,122000000,3,10,0,0,0.0,0.0,0,14,scanning
2026-09-04T09:26:23.225670,4,00:00:00:00:00:0c,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.12,10.0.0.15,00:00:00:00:00:0c,1,771000000,3,10,1,42,0.56,23.72,42.0,14,scanning
2026-09-04T09:26:23.225688,4,00:00:00:00:00:0b,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.11,10.0.0.15,00:00:00:00:00:0b,1,771000000,3,10,1,42,0.56,23.72,42.0,14,scanning
2026-09-04T09:26:23.225702,4,00:00:00:00:00:0f,00:00:00:00:00:0c,2054,,,,,,,,,1,10.0.0.15,10.0.0.12,00:00:00:00:00:0f,1,730000000,3,10,1,42,0.58,24.28,42.0,14,scanning
2026-09-04T09:26:23.225715,4,00:00:00:00:00:0c,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.12,10.0.0.15,00:00:00:00:00:0c,1,705000000,3,10,1,42,0.59,24.63,42.0,14,scanning
2026-09-04T09:26:23.225728,4,00:00:00:00:00:0f,00:00:00:00:00:0c,2054,,,,,,,,,2,10.0.0.15,10.0.0.12,00:00:00:00:00:0f,1,574000000,3,10,1,42,0.64,26.68,42.0,14,scanning
2026-09-04T09:26:23.225741,4,00:00:00:00:00:0f,00:00:00:00:00:0b,2054,,,,,,,,,2,10.0.0.15,10.0.0.11,00:00:00:00:00:0f,1,574000000,3,10,1,42,0.64,26.68,42.0,14,scanning
2026-09-04T09:26:23.226120,3,00:00:00:00:00:08,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.8,10.0.0.15,00:00:00:00:00:08,2,778000000,3,10,0,0,0.0,0.0,0,7,scanning
2026-09-04T09:26:23.226137,3,00:00:00:00:00:07,00:00:00:00:00:0f,2054,,,,,,,,,1,10.0.0.7,10.0.0.15,00:00:00:00:00:07,2,778000000,3,10,0,0,0.0,0.0,0,7,scanning
2026-09-04T09:26:23.226150,3,00:00:00:00:00:0f,00:00:00:00:00:08,2054,,,,,,,,,1,10.0.0.15,10.0.0.8,00:00:00:00:00:0f,2,734000000,3,10,0,0,0.0,0.0,0,7,scanning
2026-09-04T09:26:23.226163,3,00:00:00:00:00:08,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.8,10.0.0.15,00:00:00:00:00:08,2,717000000,3,10,0,0,0.0,0.0,0,7,scanning
2026-09-04T09:26:23.226175,3,00:00:00:00:00:0f,00:00:00:00:00:07,2054,,,,,,,,,2,10.0.0.15,10.0.0.7,00:00:00:00:00:0f,2,596000000,3,10,0,0,0.0,0.0,0,7,scanning
2026-09-04T09:26:23.226186,3,00:00:00:00:00:0f,00:00:00:00:00:08,2054,,,,,,,,,2,10.0.0.15,10.0.0.8,00:00:00:00:00:0f,2,596000000,3,10,0,0,0.0,0.0,0,7,scanning
2026-09-04T09:26:23.226200,3,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,3,535000000,3,10,4737,255798,1248.27,67406.66,54.0,7,scanning
2026-09-04T09:26:25.214859,1,00:00:00:00:00:05,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.5,10.0.0.15,00:00:00:00:00:05,0,875000000,3,10,1,42,0.0,0.0,42.0,2,scanning
2026-09-04T09:26:25.214887,1,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,5,449000000,3,10,7327,395658,1402.78,75750.1,54.0,2,scanning
2026-09-04T09:26:25.215644,3,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,5,538000000,3,10,7533,406782,1405.36,75889.52,54.0,2,scanning
2026-09-04T09:26:25.215665,3,00:00:00:00:00:05,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.5,10.0.0.15,00:00:00:00:00:05,0,899000000,3,10,1,42,0.0,0.0,42.0,2,scanning
2026-09-04T09:26:25.218016,5,00:00:00:00:00:05,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.5,10.0.0.15,00:00:00:00:00:05,0,855000000,3,10,1,42,0.0,0.0,42.0,2,scanning
2026-09-04T09:26:25.218036,5,00:00:00:00:00:03,00:00:00:00:00:0e,2048,10.0.0.3,10.0.0.14,6,53,5100,,,20,,,,,3,166000000,3,10,4336,234144,1303.17,70370.91,54.0,2,scanning
2026-09-04T09:26:27.226129,1,00:00:00:00:00:05,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.5,10.0.0.15,00:00:00:00:00:05,2,877000000,3,10,0,0,0.0,0.0,0,5,scanning
2026-09-04T09:26:27.226155,1,00:00:00:00:00:09,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.9,10.0.0.15,00:00:00:00:00:09,1,645000000,3,10,2,84,0.5,20.98,42.0,5,scanning
2026-09-04T09:26:27.226173,1,00:00:00:00:00:03,00:00:00:00:00:08,2054,,,,,,,,,1,10.0.0.3,10.0.0.8,00:00:00:00:00:03,1,96000000,3,10,1,42,0.91,38.32,42.0,5,scanning
2026-09-04T09:26:27.226190,1,00:00:00:00:00:08,00:00:00:00:00:03,2054,,,,,,,,,2,10.0.0.8,10.0.0.3,00:00:00:00:00:08,0,978000000,3,10,1,42,0.0,0.0,42.0,5,scanning
2026-09-04T09:26:27.226205,1,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,7,451000000,3,10,10036,541944,1346.91,72733.29,54.0,5,scanning
2026-09-04T09:26:27.226326,5,00:00:00:00:00:05,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.5,10.0.0.15,00:00:00:00:00:05,2,858000000,3,10,0,0,0.0,0.0,0,3,scanning
2026-09-04T09:26:27.226344,5,00:00:00:00:00:09,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.9,10.0.0.15,00:00:00:00:00:09,1,620000000,3,10,2,84,0.5,20.98,42.0,3,scanning
2026-09-04T09:26:27.226361,5,00:00:00:00:00:03,00:00:00:00:00:0e,2048,10.0.0.3,10.0.0.14,6,53,5100,,,20,,,,,5,169000000,3,10,7131,385074,1391.73,75153.58,54.0,3,scanning
2026-09-04T09:26:27.240232,4,00:00:00:00:00:09,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.9,10.0.0.15,00:00:00:00:00:09,1,686000000,3,10,2,84,0.5,20.92,42.0,1,scanning
2026-09-04T09:26:27.240330,3,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,7,541000000,3,10,10242,553068,1337.98,72251.06,54.0,4,scanning
2026-09-04T09:26:27.240353,3,00:00:00:00:00:05,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.5,10.0.0.15,00:00:00:00:00:05,2,902000000,3,10,0,0,0.0,0.0,0,4,scanning
2026-09-04T09:26:27.240373,3,00:00:00:00:00:03,00:00:00:00:00:08,2054,,,,,,,,,1,10.0.0.3,10.0.0.8,00:00:00:00:00:03,1,62000000,3,10,1,42,0.94,39.55,42.0,4,scanning
2026-09-04T09:26:27.240389,3,00:00:00:00:00:08,00:00:00:00:00:03,2054,,,,,,,,,2,10.0.0.8,10.0.0.3,00:00:00:00:00:08,1,44000000,3,10,1,42,0.0,0.0,42.0,4,scanning
2026-09-04T09:26:29.224160,1,00:00:00:00:00:08,00:00:00:00:00:03,2054,,,,,,,,,2,10.0.0.8,10.0.0.3,00:00:00:00:00:08,2,982000000,3,10,0,0,0.0,0.0,0,3,scanning
2026-09-04T09:26:29.224188,1,00:00:00:00:00:0c,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.12,10.0.0.15,00:00:00:00:00:0c,1,364000000,3,10,1,42,0.0,0.0,42.0,3,scanning
2026-09-04T09:26:29.224205,1,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,9,455000000,3,10,12671,684234,1318.8,71214.96,54.0,3,scanning
2026-09-04T09:26:29.224965,5,00:00:00:00:00:0c,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.12,10.0.0.15,00:00:00:00:00:0c,1,338000000,3,10,1,42,0.0,0.0,42.0,2,scanning
2026-09-04T09:26:29.224985,5,00:00:00:00:00:03,00:00:00:00:00:0e,2048,10.0.0.3,10.0.0.14,6,53,5100,,,20,,,,,7,173000000,3,10,9857,532278,1363.92,73651.53,54.0,2,scanning
2026-09-04T09:26:29.234044,4,00:00:00:00:00:0c,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.12,10.0.0.15,00:00:00:00:00:0c,1,428000000,3,10,1,42,0.0,0.0,42.0,1,scanning
2026-09-04T09:26:29.234134,3,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,9,545000000,3,10,12885,695790,1325.6,71582.6,54.0,1,scanning
2026-09-04T09:26:31.229248,1,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,1,299000000,3,10,2026,109404,1559.66,84221.71,54.0,3,scanning
2026-09-04T09:26:31.229277,1,00:00:00:00:00:0f,00:00:00:00:00:05,2048,10.0.0.15,10.0.0.5,6,5099,14,,,16,,,,,0,713000000,3,10,1,54,1.4,75.74,54.0,3,scanning
2026-09-04T09:26:31.229293,1,00:00:00:00:00:05,00:00:00:00:00:0f,2048,10.0.0.5,10.0.0.15,6,14,5099,,,4,,,,,0,597000000,3,10,1,54,1.68,90.45,54.0,3,scanning
2026-09-04T09:26:31.229396,5,00:00:00:00:00:03,00:00:00:00:00:0e,2048,10.0.0.3,10.0.0.14,6,53,5100,,,20,,,,,9,175000000,3,10,12565,678510,1351.01,72954.34,54.0,3,scanning
2026-09-04T09:26:31.229415,5,00:00:00:00:00:0f,00:00:00:00:00:05,2048,10.0.0.15,10.0.0.5,6,5099,14,,,16,,,,,0,764000000,3,10,1,54,1.31,70.68,54.0,3,scanning
2026-09-04T09:26:31.229430,5,00:00:00:00:00:05,00:00:00:00:00:0f,2048,10.0.0.5,10.0.0.15,6,14,5099,,,4,,,,,0,574000000,3,10,1,54,1.74,94.08,54.0,3,scanning
2026-09-04T09:26:31.250230,3,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,1,459000000,3,10,2140,115560,1466.76,79204.93,54.0,3,scanning
2026-09-04T09:26:31.250252,3,00:00:00:00:00:0f,00:00:00:00:00:05,2048,10.0.0.15,10.0.0.5,6,5099,14,,,16,,,,,0,680000000,3,10,1,54,1.47,79.41,54.0,3,scanning
2026-09-04T09:26:31.250270,3,00:00:00:00:00:05,00:00:00:00:00:0f,2048,10.0.0.5,10.0.0.15,6,14,5099,,,4,,,,,0,664000000,3,10,1,54,1.51,81.33,54.0,3,scanning
2026-09-04T09:26:32.620898,2,00:00:00:00:00:01,00:00:00:00:00:03,2048,10.0.0.1,10.0.0.3,6,5101,53,,,,,,,,7,97000000,3,10,84034,4537836,997.32,53855.11,54.0,4,scanning
2026-09-04T09:26:32.620928,2,00:00:00:00:00:03,00:00:00:00:00:01,2048,10.0.0.3,10.0.0.1,6,53,5101,,,,,,,,4,243000000,3,10,78968,4264272,996.76,53825.19,54.0,4,scanning
2026-09-04T09:26:32.620944,2,00:00:00:00:00:08,00:00:00:00:00:03,2048,10.0.0.8,10.0.0.3,6,5102,53,,,,,,,,0,5000000,3,10,35538,1919052,1089.68,58842.72,54.0,4,scanning
2026-09-04T09:26:32.620960,2,00:00:00:00:00:0e,00:00:00:00:00:03,2048,10.0.0.14,10.0.0.3,6,5100,53,,,,,,,,0,0,3,10,33979,1834866,1078.76,58252.93,54.0,4,scanning
2026-09-04T09:26:33.229309,1,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,3,305000000,3,10,4659,251586,1316.47,71089.23,54.0,5,scanning
2026-09-04T09:26:33.229339,1,00:00:00:00:00:0f,00:00:00:00:00:05,2048,10.0.0.15,10.0.0.5,6,5099,14,,,16,,,,,2,719000000,3,10,0,0,0.0,0.0,0,5,scanning
2026-09-04T09:26:33.229355,1,00:00:00:00:00:05,00:00:00:00:00:0f,2048,10.0.0.5,10.0.0.15,6,14,5099,,,4,,,,,2,603000000,3,10,0,0,0.0,0.0,0,5,scanning
2026-09-04T09:26:33.229371,1,00:00:00:00:00:03,00:00:00:00:00:08,2054,,,,,,,,,1,10.0.0.3,10.0.0.8,00:00:00:00:00:03,0,806000000,3,10,1,42,0.0,0.0,42.0,5,scanning
2026-09-04T09:26:33.229385,1,00:00:00:00:00:08,00:00:00:00:00:03,2054,,,,,,,,,2,10.0.0.8,10.0.0.3,00:00:00:00:00:08,0,719000000,3,10,1,42,0.25,10.49,42.0,5,scanning
2026-09-04T09:26:33.233170,3,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,3,461000000,3,10,4798,259092,1340.45,72384.27,54.0,5,scanning
2026-09-04T09:26:33.233192,3,00:00:00:00:00:0f,00:00:00:00:00:05,2048,10.0.0.15,10.0.0.5,6,5099,14,,,16,,,,,2,682000000,3,10,0,0,0.0,0.0,0,5,scanning
2026-09-04T09:26:33.233207,3,00:00:00:00:00:05,00:00:00:00:00:0f,2048,10.0.0.5,10.0.0.15,6,14,5099,,,4,,,,,2,666000000,3,10,0,0,0.0,0.0,0,5,scanning
2026-09-04T09:26:33.233222,3,00:00:00:00:00:03,00:00:00:00:00:08,2054,,,,,,,,,1,10.0.0.3,10.0.0.8,00:00:00:00:00:03,0,781000000,3,10,1,42,0.0,0.0,42.0,5,scanning
2026-09-04T09:26:33.233236,3,00:00:00:00:00:08,00:00:00:00:00:03,2054,,,,,,,,,2,10.0.0.8,10.0.0.3,00:00:00:00:00:08,0,737000000,3,10,1,42,0.0,0.0,42.0,5,scanning
2026-09-04T09:26:33.233529,5,00:00:00:00:00:0f,00:00:00:00:00:05,2048,10.0.0.15,10.0.0.5,6,5099,14,,,16,,,,,2,770000000,3,10,0,0,0.0,0.0,0,5,scanning
2026-09-04T09:26:33.233547,5,00:00:00:00:00:05,00:00:00:00:00:0f,2048,10.0.0.5,10.0.0.15,6,14,5099,,,4,,,,,2,580000000,3,10,0,0,0.0,0.0,0,5,scanning
2026-09-04T09:26:33.233562,5,00:00:00:00:00:0f,00:00:00:00:00:0e,2048,10.0.0.15,10.0.0.14,6,5099,6,,,16,,,,,1,682000000,3,10,1,54,0.59,32.1,54.0,5,scanning
2026-09-04T09:26:33.233578,5,00:00:00:00:00:0e,00:00:00:00:00:0f,2048,10.0.0.14,10.0.0.15,6,6,5099,,,4,,,,,1,655000000,3,10,1,54,0.6,32.63,54.0,5,scanning
2026-09-04T09:26:33.233593,5,00:00:00:00:00:03,00:00:00:00:00:0e,2048,10.0.0.3,10.0.0.14,6,53,5100,,,20,,,,,1,113000000,3,10,1644,88776,1477.09,79762.8,54.0,5,scanning
2026-09-04T09:26:35.245732,5,00:00:00:00:00:03,00:00:00:00:00:0e,2048,10.0.0.3,10.0.0.14,6,53,5100,,,20,,,,,3,113000000,3,10,4348,234792,1343.83,72566.62,54.0,2,scanning
2026-09-04T09:26:35.245762,5,00:00:00:00:00:07,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.7,10.0.0.15,00:00:00:00:00:07,0,29000000,3,10,1,42,0.0,0.0,42.0,2,scanning
2026-09-04T09:26:35.245853,1,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,5,306000000,3,10,7245,391230,1282.35,69247.01,54.0,4,scanning
2026-09-04T09:26:35.245872,1,00:00:00:00:00:03,00:00:00:00:00:08,2054,,,,,,,,,1,10.0.0.3,10.0.0.8,00:00:00:00:00:03,2,807000000,3,10,0,0,0.0,0.0,0,4,scanning
2026-09-04T09:26:35.245886,1,00:00:00:00:00:08,00:00:00:00:00:03,2054,,,,,,,,,2,10.0.0.8,10.0.0.3,00:00:00:00:00:08,2,720000000,3,10,0,0,0.0,0.0,0,4,scanning
2026-09-04T09:26:35.245901,1,00:00:00:00:00:07,00:00:00:00:00:0f,2054,,,,,,,,,2,10.0.0.7,10.0.0.15,00:00:00:00:00:07,0,51000000,3,10,1,42,0.0,0.0,42.0,4,scanning
2026-09-04T09:26:35.246079,3,00:00:00:00:00:03,00:00:00:00:00:08,2048,10.0.0.3,10.0.0.8,6,53,5102,,,20,,,,,5,463000000,3,10,7384,398736,1284.7,69373.85,54.0,4,scanning
2026-09-04T09:26:35.246097,3,00:00:00:00:00:03,00:00:00:00:00:08,2054,,,,,,,,,1,10.0.0.3,10.0.0.8,00:00:00:00:00:03,2,783000000,3,10,0,0,0.0,0.0,0,4,scanning
